symbol,status,reason,close,ema_200,rsi_14,vol_today,vol_20
ABC,VETO,Insufficient history,,,,,
2026-03-10T17:57:23.011493,UNIVASTU,VETO,"Below 200 EMA; Volume < 2x 20-day avg (27,259 vs 232,202); RSI below 50 (no momentum)",61.849998474121094,72.3250699558406,36.83368369168303,27259.0,116100.8,-0.29103670598274795,25.767700321412743,Positive,0.95,-0.5420217048099616,-0.25098499882721365,21.521267912017642,16.904636814923172,False,False
2026-03-10T17:57:23.690777,CUPID,VETO,No breakout setup (conditions not fully met),91.5999984741211,58.83560939103348,64.09697457401853,81903060.0,21323131.75,0.33472965224717754,12.910233384178214,Positive,0.85,-0.24184633554692425,-0.5765759877941018,32.75187709764929,19.772485208511426,True,False
2026-03-10T17:57:23.925106,BMWVENTLTD,VETO,Insufficient history,,,,,,,,Positive,0.9,,,,,,
2026-03-10T17:57:24.179415,PARAS,VETO,"Volume < 2x 20-day avg (3,691,257 vs 6,225,332)",718.5499877929688,663.5522474280696,71.41421228025203,3691257.0,3112666.05,11.78078342910024,22.119184336683904,Positive,0.95,14.420781738386836,2.6399983092865957,29.878157768123174,7.6049067298166655,False,False
2026-03-10T17:57:24.422103,KAPSTON,VETO,Below 200 EMA; RSI below 50 (no momentum),291.5,297.94378347341336,23.621909021416513,22999.0,10218.85,-16.126853536222125,33.915827791474555,Positive,0.85,-22.886361148910794,-6.759507612688668,17.992461884770222,39.47490422666444,False,False
2026-03-10T17:57:25.934751,DEF,VETO,Insufficient history,,,,,,,,Positive,0.9,,,,,,
2026-03-10T17:57:27.387413,ABC,VETO,Insufficient history,,,,,,,,Positive,0.95,,,,,,
2026-03-11T15:18:05.877924,UNIVASTU,VETO,"Below 200 EMA; Volume < 2x 20-day avg (175,302 vs 224,980); RSI below 50 (no momentum)",65.18000030517578,72.10915085298082,49.06564605097547,175302.0,112489.75,-0.12198784934836815,26.532419682800985,Positive,0.95,-0.4034697997132781,-0.28148195036490997,30.995592495619686,14.427932192032097,False,False
2026-03-11T15:18:06.263625,CUPID,VETO,No breakout setup (conditions not fully met),92.8499984741211,59.14139509831318,60.42041406310679,60601012.0,23617427.1,0.9244445123452489,14.163381379039738,Positive,0.85,0.5789796550733399,-0.345464857271909,34.413782111988816,18.346123485447627,True,False
2026-03-11T15:18:06.607893,BMWVENTLTD,VETO,Insufficient history,,,,,,,,Positive,0.9,,,,,,
2026-03-11T15:18:06.984260,PARAS,VETO,"Volume < 2x 20-day avg (3,729,585 vs 6,552,406)",703.1500244140625,665.3743831876247,65.13983641167472,3729585.0,3276203.2,9.737116770458796,23.13156896284313,Positive,0.95,14.81139416586575,5.074277395406954,26.717146837295974,12.488434234584977,False,False
2026-03-11T15:18:07.439288,KAPSTON,VETO,Below 200 EMA; RSI below 50 (no momentum),283.8999938964844,298.0864511206608,22.45745676037015,26705.0,10768.65,-14.432487653383765,33.591246793062425,Positive,0.85,-24.80011720047719,-10.367629547093424,19.850278335029163,36.36026605572889,False,False
2026-03-11T15:18:09.515226,DEF,VETO,Insufficient history,,,,,,,,Positive,0.9,,,,,,
2026-03-11T15:18:11.577372,ABC,VETO,Insufficient history,,,,,,,,Positive,0.95,,,,,,
2026-03-11T15:19:51.467392,UNIVASTU,VETO,"Below 200 EMA; Volume < 2x 20-day avg (175,302 vs 224,980); RSI below 50 (no momentum)",65.18000030517578,72.10915085298082,49.06564605097547,175302.0,112489.75,-0.12198784934836815,26.532419682800985,Positive,0.95,-0.4034697997132781,-0.28148195036490997,30.995592495619686,14.427932192032097,False,False
2026-03-11T15:19:51.842009,CUPID,VETO,No breakout setup (conditions not fully met),92.8499984741211,59.14139509831318,60.42041406310679,60601012.0,23617427.1,0.9244445123452489,14.163381379039738,Positive,0.85,0.5789796550733399,-0.345464857271909,34.413782111988816,18.346123485447627,True,False
2026-03-11T15:19:52.232726,BMWVENTLTD,VETO,Insufficient history,,,,,,,,Positive,0.9,,,,,,
2026-03-11T15:19:52.609780,PARAS,VETO,"Volume < 2x 20-day avg (3,729,585 vs 6,552,406)",703.1500244140625,665.3743831876247,65.13983641167472,3729585.0,3276203.2,9.737116770458796,23.13156896284313,Positive,0.95,14.81139416586575,5.074277395406954,26.717146837295974,12.488434234584977,False,False
2026-03-11T15:19:53.037539,KAPSTON,VETO,Below 200 EMA; RSI below 50 (no momentum),283.8999938964844,298.0864511206608,22.45745676037015,26705.0,10768.65,-14.432487653383765,33.591246793062425,Positive,0.85,-24.80011720047719,-10.367629547093424,19.850278335029163,36.36026605572889,False,False
2026-03-11T15:19:54.478163,DEF,VETO,Insufficient history,,,,,,,,Positive,0.9,,,,,,
2026-03-11T15:19:56.025185,ABC,VETO,Insufficient history,,,,,,,,Positive,0.95,,,,,,
2026-03-11T20:20:10.751276,UNIVASTU,VETO,"Below 200 EMA; Volume < 2x 20-day avg (175,302 vs 224,980); RSI below 50 (no momentum)",65.18000030517578,72.10915085298082,49.06564605097547,175302.0,112489.75,-0.12198784934836815,26.532419682800985,Positive,0.95,,,-0.4034697997132781,-0.28148195036490997,30.995592495619686,14.427932192032097,False,False
2026-03-11T20:20:11.181206,CUPID,VETO,No breakout setup (conditions not fully met),92.8499984741211,59.14139509831318,60.42041406310679,60601012.0,23617427.1,0.9244445123452489,14.163381379039738,Positive,0.85,,,0.5789796550733399,-0.345464857271909,34.413782111988816,18.346123485447627,True,False
2026-03-11T20:20:11.498363,BMWVENTLTD,VETO,Insufficient history,,,,,,,,Positive,0.9,,,,,,,,
2026-03-11T20:20:11.874483,PARAS,VETO,"Volume < 2x 20-day avg (3,729,585 vs 6,552,406)",703.1500244140625,665.3743831876247,65.13983641167472,3729585.0,3276203.2,9.737116770458796,23.13156896284313,Positive,0.95,,,14.81139416586575,5.074277395406954,26.717146837295974,12.488434234584977,False,False
2026-03-11T20:20:12.215829,KAPSTON,VETO,Below 200 EMA; RSI below 50 (no momentum),283.8999938964844,298.0864511206608,22.45745676037015,26705.0,10768.65,-14.432487653383765,33.591246793062425,Positive,0.85,,,-24.80011720047719,-10.367629547093424,19.850278335029163,36.36026605572889,False,False
2026-03-11T20:20:13.934326,DEF,VETO,Insufficient history,,,,,,,,Positive,0.9,,,,,,,,
2026-03-11T20:20:16.132332,ABC,VETO,Insufficient history,,,,,,,,Positive,0.95,,,,,,,,
2026-03-17T13:11:26.486540,DCI,VETO,"Volume < 2x 20-day avg (8,766 vs 67,248); RSI below 50 (no momentum)",nan,253.49413074979114,33.64593181796499,8766.0,33624.1,-0.8864147015300139,20.100782850037344,Positive,0.95,,,1.537958443202399,2.424373144732413,15.28934167976089,14.301216735965413,False,False
2026-03-17T13:11:29.071921,UNIVASTU,VETO,"Volume < 2x 20-day avg (21,344 vs 217,306)",nan,72.14999404653521,54.36207358571107,21344.0,108652.8,0.07265130921774501,30.280922965179727,Positive,0.95,,,-0.16851035207247378,-0.2411616612902188,35.54213948285922,12.70147812210941,False,False
2026-03-17T13:11:30.413369,CUPID,VETO,"Volume < 2x 20-day avg (8,357,533 vs 48,949,225); RSI below 50 (no momentum)",nan,59.81681454116631,40.56689017975449,8357533.0,24474612.4,-0.14718734058509658,13.214075193433658,Positive,0.85,,,-0.24925062205892345,-0.10206328147382686,23.863765303361344,31.39589123430782,False,False
2026-03-17T13:11:31.727747,BMWVENTLTD,VETO,Insufficient history,,,,,,,,Positive,0.9,,,,,,,,
2026-03-17T13:11:33.063201,PARAS,VETO,"Volume < 2x 20-day avg (378,382 vs 6,876,237)",nan,667.322680270729,50.31925606234513,378382.0,3438118.7,-0.7170629634163426,21.225982815892348,Positive,0.95,,,6.387461299019037,7.10452426243538,20.885066812498092,19.04780933963,False,False
2026-03-17T13:11:34.401564,KAPSTON,VETO,"Volume < 2x 20-day avg (4,618 vs 25,006); RSI below 50 (no momentum)",nan,297.6287325382844,22.201073520369746,4618.0,12502.8,-7.790648240719559,33.64846357335567,Positive,0.85,,,-28.4509235254003,-20.66027528468074,16.746745614777424,35.172710721939445,False,False
2026-03-17T13:11:39.096343,DEF,VETO,Insufficient history,,,,,,,,Positive,0.9,,,,,,,,
2026-03-17T13:11:44.082439,ABC,VETO,Insufficient history,,,,,,,,Positive,0.95,,,,,,,,
2026-03-17T13:26:55.523539,DCI,VETO,"Volume < 2x 20-day avg (9,646 vs 67,336); RSI below 50 (no momentum)",nan,253.49413074979114,33.64593181796499,9646.0,33668.1,-0.8864147015300139,20.100782850037344,Positive,0.95,,,1.537958443202399,2.424373144732413,15.28934167976089,14.301216735965413,False,False
2026-03-17T13:26:56.882098,DCI,VETO,"Volume < 2x 20-day avg (9,646 vs 67,336); RSI below 50 (no momentum)",nan,253.49413074979114,33.64593181796499,9646.0,33668.1,-0.8864147015300139,20.100782850037344,Positive,0.95,,,1.537958443202399,2.424373144732413,15.28934167976089,14.301216735965413,False,False
2026-03-17T13:26:58.274148,UNIVASTU,VETO,"Volume < 2x 20-day avg (22,734 vs 217,445)",nan,72.14999404653521,54.36207358571107,22734.0,108722.3,0.07265130921774501,30.280922965179727,Positive,0.95,,,-0.16851035207247378,-0.2411616612902188,35.54213948285922,12.70147812210941,False,False
2026-03-17T13:26:59.685470,CUPID,VETO,"Volume < 2x 20-day avg (8,466,196 vs 48,960,091); RSI below 50 (no momentum)",nan,59.81681454116631,40.56689017975449,8466196.0,24480045.55,-0.14718734058509658,13.214075193433658,Positive,0.85,,,-0.24925062205892345,-0.10206328147382686,23.863765303361344,31.39589123430782,False,False
2026-03-17T13:27:01.079494,BMWVENTLTD,VETO,Insufficient history,,,,,,,,Positive,0.9,,,,,,,,
2026-03-17T13:27:02.831140,PARAS,VETO,"Volume < 2x 20-day avg (422,720 vs 6,880,671)",nan,667.322680270729,50.31925606234513,422720.0,3440335.6,-0.7170629634163426,21.225982815892348,Positive,0.95,,,6.387461299019037,7.10452426243538,20.885066812498092,19.04780933963,False,False
2026-03-17T13:27:04.262605,KAPSTON,VETO,"Volume < 2x 20-day avg (4,578 vs 25,002); RSI below 50 (no momentum)",nan,297.6287325382844,22.201073520369746,4578.0,12500.8,-7.790648240719559,33.64846357335567,Positive,0.85,,,-28.4509235254003,-20.66027528468074,16.746745614777424,35.172710721939445,False,False
2026-03-17T13:27:04.279460,DEF,VETO,Insufficient history,,,,,,,,Positive,0.9,,,,,,,,
2026-03-17T13:27:04.294956,ABC,VETO,Insufficient history,,,,,,,,Positive,0.95,,,,,,,,
